Date,Description,Category,Amount
07/05/1905,odni,Daycare,$4945.07
04/01/2021,pinew,Daycare,$4930.00
12/25/2058,fu,Daycare,$1755.89
09/19/1989,efar,Daycare,$885.15
03/15/2056,wawim,Daycare,$3565.59
11/03/2003,nubita,Daycare,$686.41
05/08/1975,cuslite,Daycare,$334.66
01/04/1906,podet,Daycare,$6133.20
05/18/1920,kilat,Daycare,$1241.26
07/22/2043,usfispaf,Daycare,$6971.54
03/25/1946,lodsa,Daycare,$3306.77
03/03/1923,ijrihuc,Daycare,$8483.19
08/28/2034,cokpinzih,Daycare,$6230.80
05/18/1915,kelovofu,Daycare,$1768.13
11/20/1957,pohravme,Daycare,$3568.42
06/19/2024,kophaf,Daycare,$7223.26
01/19/2006,hupku,Daycare,$6404.88
06/20/1907,camju,Daycare,$9159.94
01/25/1946,bufi,Daycare,$1837.81
04/05/1986,pod,Daycare,$6278.35
02/27/2054,per,Daycare,$5636.42
10/03/1924,wacik,Daycare,$5991.05
11/06/1978,mogar,Daycare,$3944.58
01/01/2041,bono,Daycare,$908.82
11/17/2066,wutika,Daycare,$6427.24
11/03/2000,fijuwan,Daycare,$1749.06
11/03/1992,sih,Daycare,$1502.57
04/09/2037,toc,Daycare,$3654.43
09/11/1905,liamo,Daycare,$9052.98
01/23/2028,egikbo,Daycare,$7116.79
06/21/2012,subtaasi,Daycare,$8221.45
06/25/1901,co,Daycare,$5595.69
02/01/1969,uzvi,Daycare,$128.69
10/04/2010,nehukdar,Daycare,$8763.82
08/13/2013,ib,Daycare,$2753.17
07/14/1926,ihupo,Daycare,$3556.91
06/19/2043,ce,Daycare,$2093.38
06/06/1900,hejnarpi,Daycare,$5052.73
03/24/2053,ran,Daycare,$3445.13
06/24/2049,wu,Daycare,$7409.64
01/26/2010,wov,Daycare,$4319.61
09/09/2022,civ,Daycare,$3440.55
09/27/1973,cemrozlom,Daycare,$498.04
08/20/2033,relomu,Daycare,$3794.07
03/24/1932,milvuptej,Daycare,$7954.27
10/27/2003,viraw,Daycare,$4485.23
02/23/2026,etavok,Daycare,$9694.59
01/11/1990,movbowvok,Daycare,$1141.82
10/02/1997,zafima,Daycare,$4295.39
05/08/2060,po,Daycare,$6082.66
05/17/1914,tes,Daycare,$7219.00
12/23/2070,at,Daycare,$2832.56
01/12/1987,pawmo,Daycare,$6192.29
10/27/2032,baolori,Daycare,$8721.33
06/30/2040,rebkojuv,Daycare,$4863.04
11/19/1945,jodaifo,Daycare,$1074.77
05/26/1941,umataw,Daycare,$8967.11
05/14/2051,vov,Daycare,$4666.00
02/10/1993,evgeov,Daycare,$5444.57
09/22/1909,fah,Daycare,$1371.08
06/21/1964,simhehne,Daycare,$7865.91
08/11/2016,foj,Daycare,$9830.48
12/05/2061,pulbu,Daycare,$6112.86
02/27/2054,wogwefva,Daycare,$9781.94
08/27/2068,pekvak,Daycare,$2822.71
07/22/1904,lu,Daycare,$6960.78
05/29/1984,zongempiw,Daycare,$8318.54
11/24/1921,aliba,Daycare,$3669.37
02/20/2017,nelsirip,Daycare,$2283.33
04/16/2048,kim,Daycare,$632.68
07/09/1965,ji,Daycare,$8123.74
09/04/1942,os,Daycare,$3874.01
10/25/1933,vumhafup,Daycare,$6893.16
12/29/2044,relab,Daycare,$3465.26
09/15/1956,cap,Daycare,$4772.51
07/06/1904,wedo,Daycare,$4771.57
03/31/1953,ziswir,Daycare,$6447.76
06/11/1913,zothiw,Daycare,$9798.16
01/24/1902,guvono,Daycare,$4516.25
09/23/1978,ze,Daycare,$2648.74
03/24/2019,nunoberus,Daycare,$4084.24
08/24/1992,tis,Daycare,$5095.50
03/20/1960,he,Daycare,$3951.50
01/22/2055,finzibiw,Daycare,$9471.75
09/18/2046,bodwohu,Daycare,$9016.64
10/03/1996,huc,Daycare,$5917.43
10/30/1949,jeelupeg,Daycare,$5153.94
09/27/2010,wadebu,Daycare,$424.99
11/05/2060,sunpit,Daycare,$6368.05
06/22/1945,wacun,Daycare,$552.62
05/15/1964,win,Daycare,$695.27
07/11/1979,ricleg,Daycare,$5933.77
10/14/1963,poshibzur,Daycare,$8216.21
04/26/2042,faz,Daycare,$6738.84
07/22/2054,vaifke,Daycare,$2008.22
03/17/1993,opa,Daycare,$890.17
02/03/2032,seleboaci,Daycare,$9418.10
03/23/2044,fa,Daycare,$1749.86
12/27/1951,kus,Daycare,$6852.75
08/16/1947,ci,Daycare,$9691.09
01/14/2068,rurku,Daycare,$2349.50
10/07/1935,ke,Daycare,$968.71
10/09/1910,si,Daycare,$4594.42
04/26/1947,locof,Daycare,$7599.23
03/27/2044,jetni,Daycare,$8538.03
04/09/2042,mulek,Daycare,$7730.47
06/23/1932,ez,Daycare,$1611.09
12/19/1907,til,Daycare,$7632.56
10/10/1930,be,Daycare,$2442.89
12/21/2048,cehaplap,Daycare,$7829.74
04/03/2070,uptuvlo,Daycare,$19.05
01/12/1990,sabow,Daycare,$4345.06
12/13/1986,fibozi,Daycare,$6887.59
01/24/1926,dunej,Daycare,$1605.82
08/13/1910,surcuc,Daycare,$3357.48
10/18/1970,ililokkal,Daycare,$2180.81
07/16/2043,uczesu,Daycare,$6775.20
04/09/2042,funavi,Daycare,$7213.49
03/01/1924,oluwucca,Daycare,$2186.87
01/12/2056,eda,Daycare,$7611.56
06/13/1903,dog,Daycare,$9696.96
04/17/1975,ofi,Daycare,$1765.26
09/24/1999,ine,Daycare,$3150.73
01/14/2005,toghozigu,Daycare,$9828.03
06/03/2058,deasza,Daycare,$3876.04
01/26/2025,sepeddo,Daycare,$4162.39
08/06/1907,coerelej,Daycare,$7813.49
01/26/1903,cosuf,Daycare,$9173.02
03/01/1923,ru,Daycare,$5925.65
05/01/1999,senamkaz,Daycare,$4792.58
04/20/1947,dirfejgol,Daycare,$2324.03
07/26/1959,fe,Daycare,$657.10
11/16/1916,hos,Daycare,$6458.65
12/20/1907,dinwo,Daycare,$3720.98
09/17/1912,pa,Daycare,$3116.90
12/03/1905,pu,Daycare,$2390.98
02/27/2011,me,Daycare,$9831.05
04/15/1986,dalfodwo,Daycare,$9919.58
03/21/1940,betomuj,Daycare,$8264.67
11/30/2000,jag,Daycare,$4472.09
05/05/1900,lo,Daycare,$8798.81
08/17/1982,iv,Daycare,$5343.88
10/06/2040,jotjuf,Daycare,$9706.29
04/02/1936,gofala,Daycare,$3689.13
02/14/2059,oni,Daycare,$1431.69
06/27/2047,epugij,Daycare,$8245.33
03/08/2068,ca,Daycare,$4274.82
04/28/2031,nuhakcoh,Daycare,$4363.60
07/04/1924,uwasorud,Daycare,$8419.25
09/30/1975,it,Daycare,$6443.82
11/30/2002,gup,Daycare,$9288.42
11/20/1980,pi,Daycare,$5658.38
09/18/2006,kamlagita,Daycare,$6465.76
01/17/1930,uj,Daycare,$994.83
08/26/2043,cujbigon,Daycare,$5099.04
01/24/2003,wuk,Daycare,$581.36
03/29/1959,zorugwe,Daycare,$2006.43
01/19/2065,houke,Daycare,$6035.40
06/23/1955,pa,Daycare,$6369.03
06/03/1902,lubtuca,Daycare,$2849.18
07/21/1990,an,Daycare,$5897.27
07/27/2027,dulfel,Daycare,$6041.43
05/16/2067,piclaj,Daycare,$5878.78
12/11/2046,gum,Daycare,$3356.55
02/19/1937,oveutan,Daycare,$9911.60
02/08/1982,hot,Daycare,$1793.68
09/23/1937,cuv,Daycare,$7719.21
11/29/1965,ni,Daycare,$5359.88
09/17/1903,ikori,Daycare,$8479.69
09/04/1913,undesle,Daycare,$4178.10
09/21/1949,onu,Daycare,$9497.00
11/24/2039,ap,Daycare,$2789.50
06/03/1954,cefmutdu,Daycare,$977.39
11/15/1924,ucu,Daycare,$47.70
09/08/1946,naj,Daycare,$2526.49
10/20/1941,hofibvat,Daycare,$1307.97
05/03/1919,uwsot,Daycare,$1955.82
07/19/2001,wim,Daycare,$2125.87
02/17/2006,ikzas,Daycare,$1970.85
08/22/2049,maz,Daycare,$3084.48
05/28/1921,birge,Daycare,$949.57
10/26/1949,ugsu,Daycare,$5221.93
05/08/2062,relnintag,Daycare,$8213.14
02/26/2053,tolikoiz,Daycare,$4151.09
12/30/1975,cazi,Daycare,$5484.09
01/26/1989,pohwan,Daycare,$35.37
05/22/2064,kug,Daycare,$692.53
03/27/1950,buaf,Daycare,$786.03
02/19/2014,cenlesuz,Daycare,$434.06
10/16/2000,izigad,Daycare,$9758.70
11/07/1974,hiruh,Daycare,$9330.48
05/10/1909,mubeziwa,Daycare,$3093.49
11/11/2001,itu,Daycare,$565.94
03/27/1912,fuibe,Daycare,$6506.37
08/09/1957,ja,Daycare,$5593.57
05/30/2047,ginirit,Daycare,$6304.82
03/09/2022,bitaasu,Daycare,$2593.23
04/17/1946,va,Daycare,$8800.40
12/17/1919,rivunog,Daycare,$2255.24
10/01/1966,lavfiti,Daycare,$9457.83
12/22/1949,pe,Daycare,$8180.11
09/07/2033,faapoow,Daycare,$7006.18
08/21/2001,roprocna,Daycare,$9342.83
11/26/2005,pabjitgu,Daycare,$4879.07
01/05/1920,wodrafcu,Daycare,$2578.55
05/28/2000,avju,Daycare,$6454.06
07/09/2016,hocego,Daycare,$7905.87
08/23/2062,ha,Daycare,$7577.67
03/27/2027,emelo,Daycare,$3806.91
12/30/2067,fov,Daycare,$3400.87
03/22/1943,bit,Daycare,$9843.05
04/10/2009,kuiru,Daycare,$6672.02
05/04/2014,kev,Daycare,$2898.02
05/13/1905,loj,Daycare,$4758.43
09/22/2046,ahi,Daycare,$3716.58
09/28/1975,pozoda,Daycare,$1067.44
11/04/1956,idical,Daycare,$7157.45
10/09/2010,mupepge,Daycare,$4601.58
04/02/1918,ta,Daycare,$5033.55
11/24/1957,nah,Daycare,$8411.89
04/03/1993,sufizan,Daycare,$4902.24
03/21/2023,eneoci,Daycare,$3132.70
11/11/1926,utiapa,Daycare,$9771.46
01/11/2044,rehun,Daycare,$7620.39
12/28/2028,le,Daycare,$9885.77
03/18/2017,nin,Daycare,$3225.56
03/12/1966,arupo,Daycare,$3233.02
12/19/2056,el,Daycare,$9602.44
08/29/1992,fi,Daycare,$3729.69
07/14/1940,riuk,Daycare,$2457.04
02/27/2055,haz,Daycare,$1302.55
02/23/2039,fueg,Daycare,$3382.84
11/12/1925,magja,Daycare,$8033.97
07/21/2032,enca,Daycare,$5521.35
05/24/1990,omipar,Daycare,$8068.32
03/27/1983,koc,Daycare,$256.59
11/17/1971,bibo,Daycare,$1661.77
09/04/2052,romveri,Daycare,$6456.86
07/25/2010,vubezofag,Daycare,$5227.50
05/10/1915,mozoene,Daycare,$2549.35
09/26/1998,hevusu,Daycare,$4365.73
03/23/1945,dubze,Daycare,$2400.67
02/11/2055,razub,Daycare,$7916.11
01/03/1973,gewucava,Daycare,$567.96
02/03/1925,ni,Daycare,$1125.72
05/03/2027,asinet,Daycare,$6807.39
01/30/2048,jioroz,Daycare,$471.53
02/25/1959,gu,Daycare,$4623.21
11/08/1904,neovi,Daycare,$5865.42
10/23/1938,tej,Daycare,$4837.38
11/05/1905,es,Daycare,$7188.05
12/23/1940,kuzmesuzi,Daycare,$6917.29
01/14/2023,ocke,Daycare,$8154.89
06/01/1938,ib,Daycare,$3726.54
03/04/1944,wijvul,Daycare,$2621.19
10/05/2067,fak,Daycare,$9168.77
07/15/1981,zegupijo,Daycare,$7680.81
10/25/2006,ipbobaz,Daycare,$5689.61
04/08/1928,ojpuge,Daycare,$2072.42
04/09/1926,etsij,Daycare,$8856.40
08/13/2060,curjuke,Daycare,$8647.75
11/05/1903,ikpa,Daycare,$321.70
11/27/1902,tacvihaz,Daycare,$8592.02
09/22/1923,igukug,Daycare,$7241.01
03/30/1905,wer,Daycare,$7758.96
01/17/2015,pishig,Daycare,$9434.06
04/29/1989,be,Daycare,$8238.21
12/04/1936,kigci,Daycare,$9237.45
11/02/2051,kan,Daycare,$9614.22
10/24/2029,sujep,Daycare,$640.12
08/01/2043,amja,Daycare,$1916.42
01/05/1900,here,Daycare,$7477.21
03/24/2029,uh,Daycare,$8536.46
01/15/1986,ajosbo,Daycare,$8985.05
09/06/2053,huval,Daycare,$6412.32
10/21/1935,adu,Daycare,$8824.07
04/21/2022,fe,Daycare,$8183.89
08/23/2029,igoca,Daycare,$9089.55
03/13/1922,ugmuij,Daycare,$6265.69
04/20/1989,secda,Daycare,$3354.66
09/28/2024,ved,Daycare,$9296.28
09/08/1915,calofu,Daycare,$1468.34
10/14/1936,kon,Daycare,$6953.82
11/14/1949,natugo,Daycare,$843.18
04/06/1983,vehukud,Daycare,$2826.68
02/13/1909,tazomiw,Daycare,$1391.34
02/22/1946,kambe,Daycare,$5253.87
01/22/2032,obo,Daycare,$4862.78
07/19/2001,ive,Daycare,$2969.31
12/04/1918,sujike,Daycare,$318.45
10/03/2043,so,Daycare,$8746.70
05/21/2011,baruzne,Daycare,$2755.08
12/14/1927,pawagir,Daycare,$6621.52
05/27/2036,tewumow,Daycare,$1931.95
03/03/2067,obkavdel,Daycare,$6873.57
07/22/2070,ipu,Daycare,$92.29
09/28/2047,iv,Daycare,$822.23
02/20/1912,uvpo,Daycare,$1354.54
05/10/2006,jamcubic,Daycare,$1750.21
02/12/2027,ri,Daycare,$7053.37
11/12/1939,zorij,Daycare,$2032.19
05/15/1926,taap,Daycare,$903.96
10/12/1938,jef,Daycare,$9918.96
07/16/1999,elojafuf,Daycare,$3127.02
05/25/2050,we,Daycare,$572.09
06/21/1986,ab,Daycare,$9701.46
05/11/1942,nujeori,Daycare,$7871.81
02/04/1990,avule,Daycare,$913.15
03/01/1995,isoat,Daycare,$9401.18
01/14/1910,ve,Daycare,$1610.62
01/23/2059,odge,Daycare,$2381.65
07/11/1913,kipvacok,Daycare,$8099.54
11/02/1979,edawiowe,Daycare,$2734.32
12/03/1967,jioreod,Daycare,$7046.28
05/09/2051,isa,Daycare,$5402.70
04/14/1936,erikuk,Daycare,$2841.71
11/23/1980,fi,Daycare,$1938.85
01/15/2005,betizlu,Daycare,$7858.51
01/21/2006,wa,Daycare,$7027.34
12/07/2019,wege,Daycare,$7584.29
02/11/2042,pibaw,Daycare,$881.84
10/09/1993,gifup,Daycare,$9640.69
09/13/1980,da,Daycare,$9757.35
02/24/1901,losluvat,Daycare,$6613.34
05/31/1913,idiis,Daycare,$2082.38
11/24/2042,daib,Daycare,$1449.42
12/29/2064,guzuv,Daycare,$2057.66
06/30/2018,po,Daycare,$8539.68
06/03/1920,akwin,Daycare,$2474.55
10/29/2067,sisjir,Daycare,$4654.40
03/24/1911,sab,Daycare,$9714.02
07/21/1911,nek,Daycare,$6555.91
11/22/1950,ronval,Daycare,$1614.38
05/08/2069,mase,Daycare,$7279.92
11/20/2045,unizifhum,Daycare,$2489.24
08/03/2011,pali,Daycare,$5471.83
01/27/1946,ko,Daycare,$412.27
12/09/1968,afi,Daycare,$7745.04
05/25/1919,ehi,Daycare,$4427.29
07/15/2061,gawi,Daycare,$4291.39
04/30/2062,ehomufpi,Daycare,$2395.14
09/20/2022,con,Daycare,$2730.31
08/15/1909,juico,Daycare,$4377.77
11/11/2033,babva,Daycare,$2390.66
02/18/1934,epi,Daycare,$5688.24
08/05/1904,sidu,Daycare,$8447.36
02/18/1949,deram,Daycare,$3883.97
04/24/1945,esu,Daycare,$5614.20
01/24/1951,ufhame,Daycare,$7593.46
06/19/1910,lubomvih,Daycare,$4619.52
01/04/2022,fa,Daycare,$4685.60
04/27/1949,ki,Daycare,$5765.53
12/09/2015,kanu,Daycare,$9978.20
03/16/2013,za,Daycare,$7143.55
09/16/2070,tebatu,Daycare,$6187.73
11/06/2031,tul,Daycare,$4977.74
11/21/1953,lehivdad,Daycare,$5.09
12/29/2003,afu,Daycare,$6355.81
02/02/1913,uzgemzo,Daycare,$7589.93
10/16/2018,gejes,Daycare,$4667.70
08/10/2031,mawe,Daycare,$4731.19
04/13/1973,pahezruh,Daycare,$3873.81
11/16/1982,jalgobmu,Daycare,$3493.50
09/24/1902,danama,Daycare,$9086.92
09/15/1926,ojiilaci,Daycare,$792.30
08/05/2044,oncaj,Daycare,$6741.94
12/29/1925,cul,Daycare,$7451.03
01/05/1938,webjuuvu,Daycare,$8999.04
04/29/2019,jeva,Daycare,$4544.11
07/09/1965,wesiwolo,Daycare,$7852.16
12/01/1945,jaoba,Daycare,$2958.69
12/25/1927,bon,Daycare,$8779.96
06/13/2045,loogit,Daycare,$9373.15
12/21/2038,bu,Daycare,$1919.12
04/02/1975,cuzucumo,Daycare,$7013.52
01/24/1989,ladigi,Daycare,$7003.06
12/23/1912,lu,Daycare,$7598.33
05/10/2009,tiidazu,Daycare,$1947.91
12/18/2050,ruceog,Daycare,$9179.32
10/31/1942,wifotcib,Daycare,$1317.77
07/07/1906,secap,Daycare,$4515.64
12/24/1940,ti,Daycare,$2096.38
09/13/1901,jowco,Daycare,$648.50
06/03/1960,lerive,Daycare,$1756.38
03/01/2024,vu,Daycare,$9389.02
12/28/1946,watukuf,Daycare,$743.18
07/25/1914,ane,Daycare,$9428.46
01/01/2012,fofo,Daycare,$2939.31
10/07/2013,tahebibe,Daycare,$8116.55
06/08/1939,niuk,Daycare,$7591.29
11/08/2054,if,Daycare,$5409.23
04/29/2047,zem,Daycare,$8877.85
02/08/2007,pikouv,Daycare,$9480.89
07/04/2063,javjuk,Daycare,$3352.16
04/18/1995,igijud,Daycare,$5420.79
04/08/1963,wa,Daycare,$3174.76
02/16/1999,gubtek,Daycare,$9140.95
02/24/2010,fusdeho,Daycare,$2092.04
08/09/2011,hu,Daycare,$77.78
04/19/1997,lah,Daycare,$8234.18
08/31/1947,moconil,Daycare,$4067.63
06/22/1968,ho,Daycare,$4464.37
08/25/1933,gejupga,Daycare,$8719.72
05/03/1985,woki,Daycare,$330.97
05/13/1931,gis,Daycare,$3945.47
01/11/1942,uz,Daycare,$8122.82
10/30/2068,lel,Daycare,$6307.63
03/03/1961,kupadoda,Daycare,$3894.31
05/07/1951,uge,Daycare,$7358.45
05/06/2017,rov,Daycare,$1572.82
02/02/1917,ava,Daycare,$4976.35
12/20/2026,pegliwuw,Daycare,$6562.90
01/08/1986,bugas,Daycare,$3020.40
12/12/1915,odalo,Daycare,$8334.37
01/17/1919,ficuzuw,Daycare,$3732.00
04/02/1997,rir,Daycare,$7536.69
03/26/1990,ufacojget,Daycare,$7641.44
10/31/1925,boblimfo,Daycare,$2945.64
06/26/1911,bo,Daycare,$8358.55
09/17/1910,ja,Daycare,$8954.38
04/13/1922,ga,Daycare,$7669.89
10/12/2026,ewuoj,Daycare,$2551.33
04/10/1959,gu,Daycare,$8638.09
09/12/1918,kob,Daycare,$7791.01
08/31/1951,rup,Daycare,$8371.88
01/18/2061,ni,Daycare,$5970.98
03/19/1924,pis,Daycare,$1346.85
11/10/2040,so,Daycare,$7223.77
02/15/1944,wodfem,Daycare,$1872.19
08/31/1949,duwvasi,Daycare,$5780.12
11/30/2055,dajetfil,Daycare,$6173.21
05/22/1925,led,Daycare,$7894.65
10/25/1902,saho,Daycare,$2289.14
12/05/1974,linap,Daycare,$1801.28
09/02/1916,jimtemej,Daycare,$7549.44
09/21/1962,touraeda,Daycare,$9679.74
02/20/2035,velijo,Daycare,$143.36
09/28/1942,sufminma,Daycare,$99.92
07/24/2044,emhis,Daycare,$491.43
02/01/2011,liwotaje,Daycare,$3223.15
06/29/1928,zaino,Daycare,$3150.33
08/08/2064,anurogvu,Daycare,$9884.99
04/23/2059,da,Daycare,$4027.22
06/25/2049,ida,Daycare,$6115.03
08/01/2021,vauvju,Daycare,$4315.22
05/31/2029,tufcem,Daycare,$7839.49
01/19/1946,siwe,Daycare,$7973.13
09/23/2045,rulabti,Daycare,$8561.54
04/12/2061,ola,Daycare,$170.99
08/03/1904,ik,Daycare,$1023.58
02/24/1960,umkap,Daycare,$8859.48
04/09/2016,leujami,Daycare,$8785.01
07/04/1927,gufuvuv,Daycare,$136.65
04/26/1904,jafo,Daycare,$4885.57
08/26/2007,feruwvu,Daycare,$887.04
06/13/1954,siti,Daycare,$7247.84
09/25/1946,hodab,Daycare,$3143.95
10/06/1910,remaj,Daycare,$5095.65
08/27/2046,celvajfu,Daycare,$9120.03
02/21/2039,sewac,Daycare,$8560.98
01/22/1969,uvocaoh,Daycare,$5668.29
04/04/2034,ve,Daycare,$943.46
08/06/1911,licad,Daycare,$7241.18
05/08/1912,cow,Daycare,$7830.58
08/21/1974,wujas,Daycare,$4104.18
02/20/2003,poki,Daycare,$9768.78
02/18/2061,ronutpad,Daycare,$2533.40
08/18/2007,fo,Daycare,$5955.96
03/02/2060,kivzoz,Daycare,$3341.59
06/02/1996,dambi,Daycare,$1629.51
03/16/1993,beefebe,Daycare,$1894.24
03/23/1910,kajofmaj,Daycare,$1452.90
11/02/2046,uri,Daycare,$8269.75
10/15/1912,en,Daycare,$4966.62
10/20/2056,rofepuz,Daycare,$1934.27
08/04/1940,ecigamot,Daycare,$1325.66
09/04/1913,lale,Daycare,$2924.18
11/21/1988,moconvu,Daycare,$3230.41
05/17/1970,olenip,Daycare,$6812.50
10/02/1954,vodla,Daycare,$3326.62
09/28/2020,noicco,Daycare,$8228.74
06/04/1963,ki,Daycare,$2468.20
04/21/2035,isopahe,Daycare,$9655.63
08/23/2001,abiru,Daycare,$7207.63
12/27/1978,giw,Daycare,$5465.13
11/14/1920,pa,Daycare,$4023.24
12/05/2048,cegir,Daycare,$5233.21
04/13/1903,degoka,Daycare,$8726.28
04/25/2066,dad,Daycare,$26.16
09/09/1997,cu,Daycare,$7529.08
09/27/1952,mezilbo,Daycare,$9554.36
03/16/1934,runucmi,Daycare,$6533.69
12/18/1921,roc,Daycare,$3377.37
12/18/1998,id,Daycare,$440.14
10/27/2043,ijmar,Daycare,$4502.68
07/01/1906,duzul,Daycare,$6849.84
06/13/1982,ga,Daycare,$9909.09
09/16/2061,hucofda,Daycare,$8198.01
06/02/1900,magvaka,Daycare,$2298.84
09/02/1995,nufen,Daycare,$9962.04
06/17/1928,fofen,Daycare,$1496.43
05/19/2003,tobema,Daycare,$7235.77
04/20/2052,tigih,Daycare,$989.55
03/08/1992,zamlela,Daycare,$3070.24
02/18/1949,ujiguz,Daycare,$7996.25
04/05/2032,ge,Daycare,$8669.04
09/29/2046,mub,Daycare,$1371.32
01/23/2024,ilu,Daycare,$5191.14
01/11/2041,indutuc,Daycare,$2811.01
06/24/1981,rinevo,Daycare,$2866.35
07/09/1920,dof,Daycare,$9352.55
04/15/1982,nusu,Daycare,$8462.98
02/26/2009,ha,Daycare,$19.62
07/29/2057,wuvso,Daycare,$607.62
02/25/2063,ijihup,Daycare,$5990.85
04/17/1956,wi,Daycare,$46.44
07/25/1938,loif,Daycare,$3102.32
10/30/1955,rujerug,Daycare,$5161.95
11/07/2041,ziwraw,Daycare,$8802.82
04/24/2007,sel,Daycare,$9091.97
07/05/1961,moc,Daycare,$7275.82
12/31/2063,oviwuhu,Daycare,$4129.51
08/22/1919,raibe,Daycare,$304.92
09/20/1958,foshe,Daycare,$899.93
09/16/2043,cagdihbuh,Daycare,$7540.65
12/10/2017,sigki,Daycare,$9943.71
11/01/1976,odi,Daycare,$5569.92
09/22/1910,vupene,Daycare,$2343.26
01/18/1977,enopucvu,Daycare,$6088.37
09/22/1941,sibiub,Daycare,$7432.20
11/28/1930,dukgiswa,Daycare,$3428.45
03/12/1935,norlezen,Daycare,$1532.79
12/17/1917,dig,Daycare,$9038.29
08/01/1934,guhre,Daycare,$1752.42
02/26/1922,lidse,Daycare,$1756.93
08/31/1942,vodaov,Daycare,$7059.01
04/14/2028,elbuwfi,Daycare,$572.91
03/10/1912,od,Daycare,$5673.84
06/22/1933,beip,Daycare,$3779.52
12/02/1997,ohusab,Daycare,$5013.75
05/06/1918,tire,Daycare,$7255.61
08/18/2058,otkizela,Daycare,$6618.13
02/16/1922,dodecbod,Daycare,$7200.67
12/15/1926,jajakrum,Daycare,$5339.57
07/18/1970,adnih,Daycare,$4569.58
05/28/1911,funapzej,Daycare,$5545.21
12/07/1903,gobfadko,Daycare,$1868.98
11/18/1924,fit,Daycare,$8824.18
08/03/2047,la,Daycare,$2284.69
04/13/1917,mu,Daycare,$2928.53
12/10/1915,najdo,Daycare,$6261.61
07/09/2055,cofdoki,Daycare,$2677.82
02/26/1947,atiiden,Daycare,$7248.67
11/09/2026,af,Daycare,$5166.95
02/17/1901,zow,Daycare,$7661.73
04/23/1900,oti,Daycare,$2437.42
05/12/1961,ipojebo,Daycare,$5285.89
02/13/2012,ajolicla,Daycare,$5018.22
04/07/1929,mizuj,Daycare,$886.77
09/05/1932,zotadojo,Daycare,$9605.88
06/03/2070,juukpa,Daycare,$2671.73
08/13/2005,tajdamo,Daycare,$3454.12
02/14/2036,te,Daycare,$5091.36
12/19/2005,wo,Daycare,$4756.77
04/08/2013,rogkibso,Daycare,$1906.28
02/09/2067,husa,Daycare,$3298.94
03/31/2003,atjerre,Daycare,$4825.93
06/17/1932,esa,Daycare,$6634.07
07/07/1951,jamvum,Daycare,$3630.90
11/08/2041,dof,Daycare,$799.10
02/01/2001,jauwre,Daycare,$435.81
09/16/1986,ni,Daycare,$2352.35
06/10/1993,pe,Daycare,$3296.67
03/14/2046,ujnigzu,Daycare,$5691.50
09/30/1941,ficcigaj,Daycare,$4164.74
07/31/1918,cuccovuna,Daycare,$960.77
02/05/1986,veoda,Daycare,$5978.17
11/01/1973,icooj,Daycare,$6098.92
09/27/2059,fa,Daycare,$7546.71
10/20/2041,joh,Daycare,$3499.67
09/01/1908,pef,Daycare,$4670.79
04/30/1990,tigboh,Daycare,$3464.37
08/20/1990,rocu,Daycare,$6788.08
01/27/2005,at,Daycare,$198.77
04/24/1924,zoopuno,Daycare,$5191.45
12/31/1994,diwwe,Daycare,$1831.23
02/06/2063,voocze,Daycare,$6934.38
10/03/2021,cenidfa,Daycare,$7590.95
08/28/1927,rawipi,Daycare,$9854.72
12/11/1956,sujuz,Daycare,$3150.20
12/23/1954,efne,Daycare,$5674.70
09/03/2049,wiziw,Daycare,$5445.75
12/21/1902,heb,Daycare,$268.83
10/25/1961,ruvjalo,Daycare,$7245.40
05/14/1906,jozvapin,Daycare,$9017.02
09/18/2000,nejubgec,Daycare,$7515.05
08/16/2030,rukigoegu,Daycare,$3800.79
11/06/2001,idoujenas,Daycare,$4633.48
05/28/1952,afzuvnu,Daycare,$2335.70
12/04/1962,irojuilo,Daycare,$5439.88
04/26/2070,ado,Daycare,$47.84
02/17/2063,sezhu,Daycare,$4547.68
06/19/1979,amravam,Daycare,$4136.16
02/07/1909,goguf,Daycare,$5422.78
07/30/1984,niswowlim,Daycare,$4846.99
04/30/1931,enahec,Daycare,$2750.48
08/06/1964,zo,Daycare,$9103.20
06/01/1999,kuctel,Daycare,$1553.96
10/10/2002,uwvi,Daycare,$721.91
11/13/1994,cinso,Daycare,$2372.08
09/17/1921,mu,Daycare,$2626.60
01/11/1933,govo,Daycare,$4113.68
05/17/1952,berik,Daycare,$5833.91
08/10/1940,hapolnu,Daycare,$6362.91
03/27/1939,ku,Daycare,$8863.55
02/22/1959,fepodpa,Daycare,$7006.91
07/01/2011,ode,Daycare,$1164.29
09/10/2026,ekejul,Daycare,$6255.38
01/24/1982,borso,Daycare,$1825.11
01/25/1919,jacrouhu,Daycare,$8375.51
08/02/1977,voisogaf,Daycare,$1481.19
08/25/2005,sow,Daycare,$6859.41
10/23/1927,pospet,Daycare,$2476.71
08/12/1943,hisficat,Daycare,$9680.36
10/17/1969,vonaiz,Daycare,$952.31
10/05/1951,suj,Daycare,$7156.38
05/10/2069,durbihi,Daycare,$7192.18
01/17/1903,pup,Daycare,$3334.81
05/31/1931,lezup,Daycare,$7371.13
07/03/1964,vekgaju,Daycare,$2740.30
10/27/2052,jo,Daycare,$2614.23
02/20/2005,tofo,Daycare,$4878.18
