Date,Description,Category,Amount
03/08/1960,bif,Daycare,$8813.78
08/13/1987,ged,Daycare,$625.39
10/14/1912,ip,Daycare,$5050.40
04/06/1935,weijokag,Daycare,$458.29
04/08/2016,kabin,Daycare,$242.35
10/21/1971,ki,Daycare,$7246.24
09/24/1990,wolvolniw,Daycare,$7982.89
05/23/2069,kir,Daycare,$339.07
05/28/2009,ebasovoz,Daycare,$3125.93
04/01/2026,buoghec,Daycare,$7928.96
08/04/1910,buh,Daycare,$5533.35
03/04/2034,ge,Daycare,$2654.98
01/13/2020,dihpa,Daycare,$2385.68
03/04/2035,awro,Daycare,$106.79
01/02/1916,wataf,Daycare,$7974.66
04/18/1952,maupi,Daycare,$2373.89
06/28/1947,giunu,Daycare,$3160.05
10/22/1937,tutudi,Daycare,$450.53
01/20/1946,tono,Daycare,$9069.94
10/12/2045,utu,Daycare,$4752.54
04/15/2014,ab,Daycare,$9104.07
05/19/1994,tizuhov,Daycare,$6416.11
03/15/1938,on,Daycare,$1955.75
08/08/2061,zisevu,Daycare,$1409.23
11/26/1918,el,Daycare,$6483.87
11/22/2057,goho,Daycare,$200.92
04/24/2017,tuje,Daycare,$6244.64
05/20/2037,kazbode,Daycare,$7627.54
07/09/2018,ricfi,Daycare,$968.87
04/20/1975,uwror,Daycare,$6261.04
05/18/1980,zuji,Daycare,$516.08
09/02/1954,wujjifba,Daycare,$6995.53
06/13/1975,huofa,Daycare,$3605.67
08/18/2055,ge,Daycare,$4811.89
09/14/2040,migpozsip,Daycare,$7981.05
04/08/1944,pe,Daycare,$5178.52
08/05/1924,zib,Daycare,$3119.27
08/15/1910,fu,Daycare,$6346.45
11/13/2064,ijiiwapo,Daycare,$3356.70
01/20/1934,zat,Daycare,$7270.77
10/09/2021,ken,Daycare,$2660.86
02/01/1966,ze,Daycare,$8727.06
06/12/2026,di,Daycare,$947.50
08/08/2066,ubkeflo,Daycare,$926.12
04/01/1993,go,Daycare,$6888.79
06/08/1904,ti,Daycare,$8738.39
12/27/2035,wa,Daycare,$4565.23
01/14/2030,co,Daycare,$3733.38
11/05/2054,zoc,Daycare,$9515.77
08/01/2015,fuv,Daycare,$578.69
04/21/1984,ocueha,Daycare,$4783.90
11/10/2067,voek,Daycare,$3582.04
10/27/1957,afapeca,Daycare,$5291.44
11/12/2031,porwidoc,Daycare,$3007.48
09/21/2019,mo,Daycare,$4068.42
01/01/2011,ho,Daycare,$2772.82
04/16/2027,fuvagiti,Daycare,$3312.39
12/02/1952,kegik,Daycare,$9651.13
07/06/1983,zovvak,Daycare,$771.13
08/17/2065,isaraco,Daycare,$6958.74
11/07/2002,pobzo,Daycare,$7888.98
01/08/2019,tavpirtic,Daycare,$2799.47
02/28/1985,tuvo,Daycare,$1241.00
04/13/1918,je,Daycare,$8327.05
06/18/1978,rimoda,Daycare,$392.64
08/15/1911,rusna,Daycare,$8787.19
01/08/2034,tupa,Daycare,$4308.34
09/23/2000,aba,Daycare,$9156.11
03/20/1999,ilopidim,Daycare,$5626.13
05/03/2054,iv,Daycare,$1693.96
08/30/1995,humhocika,Daycare,$8048.96
02/07/2022,ocfaga,Daycare,$5301.46
05/07/2003,eg,Daycare,$9062.82
04/20/2028,redebac,Daycare,$7644.85
01/08/2061,ma,Daycare,$9713.75
02/22/1956,taros,Daycare,$8734.20
01/17/2018,ku,Daycare,$8644.14
08/24/1941,kifujub,Daycare,$5990.70
07/31/2007,ruiniru,Daycare,$8184.88
06/14/2012,ha,Daycare,$9644.33
08/19/2013,sa,Daycare,$4794.69
08/02/1912,sok,Daycare,$3289.04
11/15/1914,nofnov,Daycare,$8589.89
03/20/2013,ez,Daycare,$5277.42
11/01/1992,ligu,Daycare,$4987.38
03/22/1960,atle,Daycare,$7809.11
10/11/1987,wufuv,Daycare,$569.73
05/20/2006,desifiv,Daycare,$1273.63
05/30/1961,we,Daycare,$4627.87
06/12/2006,fupnumfa,Daycare,$2421.75
10/29/1912,zaap,Daycare,$4542.88
04/03/2063,mupa,Daycare,$8978.98
07/23/1984,saracbaz,Daycare,$8380.51
04/18/1975,wupil,Daycare,$8875.52
09/24/2062,wekcim,Daycare,$6896.03
09/07/2023,fa,Daycare,$4572.10
07/10/2042,feez,Daycare,$1828.55
04/13/1915,esilehel,Daycare,$5228.34
04/04/1944,ki,Daycare,$8744.24
08/19/2003,hewbovaj,Daycare,$4058.89
12/09/1904,mehenoj,Daycare,$2177.45
03/21/2062,vapeci,Daycare,$7007.08
11/12/1982,na,Daycare,$8581.78
07/07/1924,hovuhe,Daycare,$3529.82
04/04/1942,tidithu,Daycare,$2645.18
12/18/2034,tecrin,Daycare,$205.21
06/23/2031,lipratif,Daycare,$385.85
11/01/2026,abazipuf,Daycare,$2274.43
07/06/2042,om,Daycare,$3878.61
10/04/1916,ahucocolu,Daycare,$2832.13
02/27/1946,madif,Daycare,$9785.24
11/22/2052,dudujja,Daycare,$36.51
07/06/2002,bascis,Daycare,$5373.83
10/15/2022,go,Daycare,$6714.50
01/07/1915,olefeufi,Daycare,$8613.64
11/02/1970,popago,Daycare,$2696.32
10/25/1906,tagcahnih,Daycare,$4175.26
12/07/1900,giregeb,Daycare,$8910.41
07/06/1984,ud,Daycare,$5924.76
11/02/2054,seij,Daycare,$4975.44
06/23/2053,puw,Daycare,$4765.91
01/13/2053,ilaemzem,Daycare,$8500.45
06/25/1904,ohdagen,Daycare,$4717.85
02/11/1910,uzjam,Daycare,$3469.58
04/15/2049,agi,Daycare,$7560.67
01/22/1976,loldahiki,Daycare,$747.77
10/16/2061,mo,Daycare,$4825.27
12/28/1990,vofzi,Daycare,$5212.13
06/04/1923,lik,Daycare,$679.88
08/31/2065,mepoz,Daycare,$9667.79
01/16/1955,dow,Daycare,$8388.12
12/05/2000,cu,Daycare,$4121.44
11/22/1942,vuja,Daycare,$732.84
08/17/1989,di,Daycare,$8138.41
07/24/1963,ovke,Daycare,$5633.04
02/20/1902,do,Daycare,$549.21
09/15/2000,jopcera,Daycare,$3986.35
08/14/2053,giwlaj,Daycare,$3415.40
01/10/1967,go,Daycare,$9819.33
05/27/2034,gatluhum,Daycare,$5267.30
07/01/1988,mev,Daycare,$7930.16
02/11/2005,kobajela,Daycare,$3375.09
08/27/2018,budab,Daycare,$1025.77
06/10/2026,tira,Daycare,$6655.33
03/24/1944,ped,Daycare,$3835.85
09/22/1990,vodi,Daycare,$3161.33
03/05/1912,vi,Daycare,$9052.29
12/06/1926,uwocep,Daycare,$3546.97
08/29/1922,toh,Daycare,$4466.45
10/31/2066,civzegcow,Daycare,$7486.88
09/22/2065,ef,Daycare,$5774.85
03/16/1950,unjapra,Daycare,$1637.09
06/09/1923,paroran,Daycare,$1319.64
07/07/1926,co,Daycare,$4693.19
11/19/2009,wep,Daycare,$6355.08
06/23/1975,zarazpum,Daycare,$6982.01
09/25/1907,gosi,Daycare,$4083.49
07/18/1902,coli,Daycare,$8081.97
06/12/2000,bijanpur,Daycare,$150.30
11/19/2024,bevibig,Daycare,$9138.23
01/16/2027,ezi,Daycare,$6050.09
03/12/1933,dagab,Daycare,$7420.69
05/11/1904,tuno,Daycare,$6780.00
04/02/1985,co,Daycare,$7626.67
12/23/2038,vici,Daycare,$7105.08
06/27/1955,tof,Daycare,$8130.30
12/22/1927,lipuwa,Daycare,$9065.69
12/02/2043,koweeci,Daycare,$1121.24
03/30/1905,opeeruha,Daycare,$2534.47
04/26/1931,nu,Daycare,$6857.65
01/25/1982,ga,Daycare,$5272.54
03/30/1947,atzow,Daycare,$1742.62
05/24/1929,dos,Daycare,$6950.64
01/01/1964,gi,Daycare,$4345.61
09/30/1934,tocice,Daycare,$3515.37
11/27/1922,teuzi,Daycare,$748.02
11/06/2067,zidil,Daycare,$2813.79
07/15/1998,zifhazalo,Daycare,$230.57
09/20/2062,cagurret,Daycare,$2060.12
01/31/1946,etnogu,Daycare,$7446.79
04/02/1977,sipeub,Daycare,$9533.22
09/15/1901,kudejsi,Daycare,$1717.43
08/18/1916,nutewka,Daycare,$520.01
11/14/1911,ve,Daycare,$7990.74
08/10/1980,dofpi,Daycare,$4003.15
12/21/1906,okoapa,Daycare,$6914.87
08/22/2011,kowcajzor,Daycare,$7315.86
01/24/2024,tic,Daycare,$8818.74
01/19/2004,piwmuc,Daycare,$8652.63
11/16/1980,zoocuvob,Daycare,$794.61
07/13/1994,husmepap,Daycare,$2995.15
03/17/2001,ci,Daycare,$3971.50
11/20/1903,nat,Daycare,$9595.27
11/09/2069,je,Daycare,$8788.92
10/30/1969,upsiz,Daycare,$7819.71
04/18/2012,upnuc,Daycare,$1147.87
10/31/1988,dezearo,Daycare,$6712.88
12/12/1959,doje,Daycare,$6473.11
04/05/1954,gudkakmof,Daycare,$4700.38
04/11/1992,vuczoram,Daycare,$5950.61
08/25/1903,ratu,Daycare,$446.35
02/03/1924,ga,Daycare,$8599.72
02/27/1938,vagkekid,Daycare,$9559.42
08/17/1979,fek,Daycare,$904.53
02/07/1930,zibbag,Daycare,$5116.78
01/08/1994,gojju,Daycare,$1852.93
08/22/1948,va,Daycare,$4526.66
09/28/1964,hu,Daycare,$8550.14
10/13/1958,her,Daycare,$1066.26
02/16/2066,ab,Daycare,$709.08
12/07/2033,jaupvu,Daycare,$7303.69
02/04/1915,zukfozi,Daycare,$197.91
07/09/1964,geblosej,Daycare,$148.30
07/15/1957,vagoos,Daycare,$3623.79
03/05/2026,zuw,Daycare,$9074.25
02/20/1946,bin,Daycare,$6976.23
04/07/1906,malpaser,Daycare,$5364.85
12/12/1900,hamilbav,Daycare,$3383.84
07/05/1945,fogoki,Daycare,$3220.42
06/11/2000,sagbak,Daycare,$857.56
07/27/1978,ha,Daycare,$4441.71
12/27/1977,fab,Daycare,$9883.24
10/05/2010,giram,Daycare,$413.23
05/25/1954,ujahi,Daycare,$9320.67
11/05/2027,oghiod,Daycare,$864.54
06/22/2026,tajbuk,Daycare,$2944.18
07/08/2055,lekgolwu,Daycare,$6111.68
04/21/2044,pazi,Daycare,$905.88
02/02/1935,fockozivi,Daycare,$3787.38
03/08/1902,viczaku,Daycare,$9714.05
02/22/1992,ko,Daycare,$5668.86
06/27/1975,vifsijboc,Daycare,$4443.18
01/13/1991,pef,Daycare,$6654.06
01/15/1970,guv,Daycare,$2988.69
11/17/2014,juhal,Daycare,$532.41
03/05/2065,anoto,Daycare,$7041.44
01/26/1937,jaeho,Daycare,$2301.05
06/21/1946,mo,Daycare,$279.62
03/15/2024,ecu,Daycare,$1471.50
12/05/1946,kocsav,Daycare,$829.19
01/18/2001,emuzu,Daycare,$3499.13
09/07/1959,diosdoc,Daycare,$2405.22
12/16/2027,vahihub,Daycare,$2164.91
09/21/2057,he,Daycare,$4375.99
12/17/2000,sodfig,Daycare,$8018.95
05/10/2061,dapwonhu,Daycare,$8848.50
10/19/2002,ed,Daycare,$4935.96
12/18/1911,guknatfa,Daycare,$4641.20
01/21/1978,has,Daycare,$4615.88
06/21/2029,cana,Daycare,$1853.30
12/27/2018,mufohih,Daycare,$693.07
01/02/1976,no,Daycare,$5032.64
09/27/2053,miredus,Daycare,$6959.90
01/07/1996,rolug,Daycare,$4137.49
12/02/1975,ka,Daycare,$7892.06
10/26/2068,im,Daycare,$4541.81
09/18/1962,adto,Daycare,$9297.01
06/08/1983,vecorco,Daycare,$165.75
11/09/1951,waf,Daycare,$1252.61
01/25/2012,tal,Daycare,$4675.73
02/03/2013,unigip,Daycare,$5018.82
12/10/2013,ogpuc,Daycare,$505.48
11/14/2060,atcuw,Daycare,$2593.68
01/21/2067,pa,Daycare,$1907.84
10/01/1967,uj,Daycare,$9239.99
06/23/2008,zif,Daycare,$3524.08
10/01/1992,simemti,Daycare,$6735.28
05/29/1928,rufpamuca,Daycare,$5168.67
04/26/1934,polahet,Daycare,$8936.98
05/30/1907,igoum,Daycare,$5797.61
08/31/1978,ilivpuk,Daycare,$4295.88
04/07/1985,avuozho,Daycare,$7114.85
08/17/1959,hif,Daycare,$2562.67
12/22/1957,vow,Daycare,$9496.13
05/31/2011,abumuz,Daycare,$5093.91
03/24/1941,hifiwafe,Daycare,$8601.72
10/15/2034,ubidurih,Daycare,$3142.93
11/19/1998,su,Daycare,$9127.16
07/30/1930,egsinuh,Daycare,$3164.44
06/20/2011,niv,Daycare,$2447.39
10/02/1978,dogru,Daycare,$3613.57
02/27/1926,ru,Daycare,$8076.43
11/10/1906,wecwo,Daycare,$6319.69
06/30/1957,zulup,Daycare,$4576.26
06/07/1968,mal,Daycare,$5501.01
02/09/2013,inovofwi,Daycare,$6128.44
02/19/2064,jaje,Daycare,$8110.95
11/19/2024,punicibiv,Daycare,$7177.79
05/23/2022,usuoli,Daycare,$6188.50
01/15/1996,gorossi,Daycare,$3219.76
03/13/2030,zepo,Daycare,$3936.67
06/08/2016,asko,Daycare,$5253.93
09/19/1966,na,Daycare,$2460.49
06/10/1983,wefako,Daycare,$5715.63
03/14/1971,le,Daycare,$7723.47
07/11/1902,maw,Daycare,$2736.04
08/12/1976,po,Daycare,$186.04
09/02/1935,guvimzi,Daycare,$6951.01
07/19/2007,iferus,Daycare,$3916.57
04/24/1954,ufo,Daycare,$4835.19
07/27/2016,lo,Daycare,$2146.44
01/23/1987,tumjacuf,Daycare,$3101.53
10/11/1992,muwe,Daycare,$4639.56
03/29/1930,ro,Daycare,$7232.76
02/21/1922,li,Daycare,$1626.58
02/15/1942,ke,Daycare,$9234.99
01/13/1907,sipe,Daycare,$7095.42
12/26/2050,fiha,Daycare,$7998.56
08/14/2036,biccid,Daycare,$1399.64
04/25/1943,go,Daycare,$8650.58
04/16/2029,zu,Daycare,$9982.17
10/18/2062,keceroz,Daycare,$5465.51
07/19/1945,uliluluna,Daycare,$3165.69
05/22/2060,rizebejo,Daycare,$2529.54
04/18/1911,date,Daycare,$8780.68
04/03/1978,zagle,Daycare,$5310.26
03/03/1948,zianbez,Daycare,$9436.73
03/09/2061,goovbu,Daycare,$9986.24
03/05/2030,palcel,Daycare,$3098.28
10/20/1923,busiwil,Daycare,$8687.20
08/16/1948,nok,Daycare,$6838.97
04/22/2062,zisir,Daycare,$4467.68
12/24/2041,ovehaj,Daycare,$6101.19
07/16/1989,ehuze,Daycare,$5215.61
06/11/2030,zub,Daycare,$114.82
08/11/2012,repukiru,Daycare,$2683.16
06/13/1951,nidvi,Daycare,$1026.27
07/12/2005,vegat,Daycare,$2287.89
01/07/2031,iweheusa,Daycare,$6684.97
04/05/2042,kece,Daycare,$8487.19
09/30/1938,lan,Daycare,$6590.40
10/03/1932,civ,Daycare,$2906.59
02/12/2022,owmo,Daycare,$8347.91
11/02/1900,buvhe,Daycare,$7429.79
09/22/2069,gozero,Daycare,$5965.28
08/02/2070,munoshi,Daycare,$8672.76
11/03/2007,gudrah,Daycare,$1026.28
01/05/1932,epi,Daycare,$1354.78
10/14/1965,bi,Daycare,$3025.18
09/22/1955,masis,Daycare,$6512.66
10/27/1991,wojelta,Daycare,$3112.29
09/05/1906,jinu,Daycare,$4592.78
04/22/1901,ta,Daycare,$6777.93
10/31/2052,uwe,Daycare,$4778.28
07/03/2042,sotogfu,Daycare,$8690.66
09/18/2067,jakwohpu,Daycare,$926.92
10/23/1945,ras,Daycare,$6013.01
05/12/2067,vaz,Daycare,$2925.30
09/12/1913,sigi,Daycare,$1608.96
11/19/1911,ij,Daycare,$8871.80
01/23/2002,uri,Daycare,$3495.39
12/30/1969,rugetwu,Daycare,$6292.64
09/02/1975,rubtur,Daycare,$9453.54
02/12/1936,iki,Daycare,$5167.75
11/19/2030,pis,Daycare,$9130.44
05/04/1903,mihek,Daycare,$1326.09
05/31/1931,begu,Daycare,$5624.03
03/29/1930,puposfe,Daycare,$2821.64
02/06/1970,mebsik,Daycare,$5956.17
08/27/1924,azenec,Daycare,$9036.30
03/22/2020,buzewej,Daycare,$5690.39
05/03/1917,uzzodkin,Daycare,$3364.21
10/04/1927,va,Daycare,$2684.91
10/30/1997,woamo,Daycare,$6907.41
08/13/2026,opu,Daycare,$221.67
01/25/2024,bafduh,Daycare,$4394.30
10/09/1958,ucha,Daycare,$6000.03
12/05/1994,zon,Daycare,$343.21
05/24/1903,imvowwen,Daycare,$5882.48
04/21/1996,di,Daycare,$6005.83
02/04/2034,ehmil,Daycare,$206.05
05/28/1930,tinjob,Daycare,$5926.04
03/13/1973,jir,Daycare,$9193.54
03/04/2019,har,Daycare,$6265.23
09/13/2031,da,Daycare,$8845.57
04/29/1943,upesu,Daycare,$9358.36
11/17/2025,runumut,Daycare,$6701.21
08/03/1980,memta,Daycare,$8634.75
09/29/2043,rew,Daycare,$6670.93
06/22/1990,ti,Daycare,$8159.18
05/30/1931,cukaru,Daycare,$8707.65
05/18/2042,epi,Daycare,$9075.33
09/21/1904,wodceh,Daycare,$6798.58
10/22/2059,sebguveb,Daycare,$4389.65
04/10/1923,bidinin,Daycare,$8133.35
10/08/2032,doh,Daycare,$7594.03
07/13/2058,gog,Daycare,$8714.49
10/07/1964,ewivicak,Daycare,$4509.45
09/13/1920,fadkethuh,Daycare,$6051.56
09/05/1954,gerovok,Daycare,$7881.86
08/24/2067,mofo,Daycare,$3619.85
10/06/2069,leri,Daycare,$4110.34
03/07/2029,depoge,Daycare,$1682.38
08/23/1921,zohlec,Daycare,$7262.13
11/18/2041,tuzusa,Daycare,$2482.40
11/07/2056,rup,Daycare,$1914.91
01/15/1995,buon,Daycare,$4034.44
11/16/1995,iriajoofe,Daycare,$5156.02
05/13/1945,bov,Daycare,$356.39
07/12/2013,kijca,Daycare,$5711.84
08/10/1951,lujunuge,Daycare,$1278.12
04/07/1978,hibobi,Daycare,$512.62
10/23/1954,vu,Daycare,$9009.75
06/12/1996,nevapit,Daycare,$3247.68
07/28/1968,wikulu,Daycare,$7829.69
07/28/2015,ciha,Daycare,$6672.51
12/17/1968,juc,Daycare,$8355.17
04/03/1983,awiila,Daycare,$4901.86
09/23/1942,wefduot,Daycare,$2351.58
11/05/1932,rawfoh,Daycare,$5605.69
04/09/1958,koaf,Daycare,$7688.10
12/05/1906,hibgef,Daycare,$5060.99
07/06/2046,foz,Daycare,$774.68
06/06/1978,emehekav,Daycare,$2942.65
01/06/2067,vo,Daycare,$2857.37
04/16/2058,mag,Daycare,$3724.71
11/24/1995,iz,Daycare,$3207.92
09/28/2017,ugkij,Daycare,$7000.14
05/28/1970,lofviowi,Daycare,$2241.37
01/03/2030,umikek,Daycare,$4277.28
01/10/2015,wihe,Daycare,$3749.99
01/31/2034,woriri,Daycare,$9696.51
05/16/1993,worikje,Daycare,$9316.28
10/03/1969,wotce,Daycare,$481.48
09/13/2004,dawaajo,Daycare,$2155.44
10/17/1915,saw,Daycare,$8068.00
12/23/2004,ra,Daycare,$7804.67
05/22/1995,iteremik,Daycare,$5066.66
01/02/1923,wep,Daycare,$7401.14
02/26/2057,jow,Daycare,$2877.22
07/19/1937,gecuge,Daycare,$9874.21
08/15/2043,motaf,Daycare,$5967.98
08/19/1951,wegep,Daycare,$5802.58
05/31/2036,hus,Daycare,$9828.13
05/14/1935,vidlav,Daycare,$1547.58
07/12/1949,pab,Daycare,$1690.08
03/12/2029,gidbuphuz,Daycare,$5237.82
06/04/2039,jotmah,Daycare,$8496.50
01/16/2009,duc,Daycare,$3661.43
03/04/1935,ru,Daycare,$1508.06
01/10/2067,pale,Daycare,$6619.03
09/26/1919,itogawun,Daycare,$5138.28
01/27/2057,zikgos,Daycare,$1799.94
03/06/1974,vucfow,Daycare,$3783.06
05/25/1907,zejkocu,Daycare,$1462.03
12/20/2035,ruebubi,Daycare,$7728.26
06/14/2039,awlon,Daycare,$2924.57
01/22/1983,litwuni,Daycare,$9345.52
08/14/2033,netal,Daycare,$9319.91
01/18/1925,laoje,Daycare,$5800.17
05/30/1954,fe,Daycare,$8481.85
12/26/2016,kovuke,Daycare,$9234.84
03/25/1981,wog,Daycare,$8630.00
11/11/1927,cahhaki,Daycare,$7568.76
11/17/1956,pan,Daycare,$777.76
07/13/2049,riwfu,Daycare,$4376.64
08/14/1981,laztaz,Daycare,$5798.52
03/04/2050,honsoc,Daycare,$3967.89
07/19/2043,zuwjutkul,Daycare,$9924.53
09/08/1956,ledocnid,Daycare,$38.61
05/19/1903,emonifew,Daycare,$2715.73
05/27/1949,koen,Daycare,$2466.37
11/12/2052,digho,Daycare,$7635.59
09/25/1933,deuhusut,Daycare,$4982.27
03/24/1949,cuj,Daycare,$8305.37
12/23/1987,ofudighur,Daycare,$3776.27
12/31/1947,sofepawu,Daycare,$2546.33
10/16/1903,pagipba,Daycare,$8521.87
01/05/1905,awi,Daycare,$4015.32
06/25/1978,cor,Daycare,$124.08
12/29/2025,hop,Daycare,$7540.78
05/04/2019,mevicgu,Daycare,$7889.25
06/06/2004,topga,Daycare,$7196.89
03/19/1983,fueh,Daycare,$7886.56
08/14/1996,ver,Daycare,$5443.25
07/24/1927,bat,Daycare,$9764.88
12/05/2013,kuvbipib,Daycare,$8605.59
03/04/1989,satgetiw,Daycare,$1098.36
07/29/1926,codavij,Daycare,$7939.92
07/29/2057,tobco,Daycare,$7408.44
07/11/1987,vuwfoba,Daycare,$6136.57
04/17/1978,tom,Daycare,$3370.76
03/24/2009,la,Daycare,$9999.24
04/21/2063,su,Daycare,$932.98
02/24/1930,wef,Daycare,$3039.97
02/27/1930,rir,Daycare,$5194.16
10/02/1950,ef,Daycare,$8585.49
04/15/1967,ofowu,Daycare,$4666.10
05/20/1928,umedohju,Daycare,$5874.92
10/12/2047,sorwauh,Daycare,$839.45
09/11/2006,oh,Daycare,$2943.16
06/23/1973,do,Daycare,$2694.29
10/03/2009,tuz,Daycare,$8509.95
11/03/1976,gumnotheb,Daycare,$1492.32
08/06/1959,uto,Daycare,$6856.59
09/02/2013,lezbatih,Daycare,$5310.28
05/11/2030,cem,Daycare,$196.17
07/29/1912,paacope,Daycare,$2355.32
01/15/2058,urakif,Daycare,$6999.14
09/02/1980,tafpale,Daycare,$8257.02
11/19/2037,neate,Daycare,$8114.37
02/22/1994,tokode,Daycare,$7651.14
09/30/2036,sollehiv,Daycare,$448.89
06/11/1925,opawol,Daycare,$7058.07
04/27/1974,huzdo,Daycare,$1544.65
07/26/2003,pideni,Daycare,$5896.97
08/24/1902,awoagvi,Daycare,$8143.25
12/06/1928,ja,Daycare,$8935.03
10/20/1992,upapuj,Daycare,$4446.55
05/01/1931,cicemsi,Daycare,$1741.76
03/29/2000,esigeuzo,Daycare,$7747.09
05/03/2015,kil,Daycare,$3155.41
12/06/2015,gupamohoc,Daycare,$1723.81
02/11/2067,bon,Daycare,$6380.34
12/07/2051,piecouhe,Daycare,$9237.67
03/23/1985,hok,Daycare,$9467.53
05/18/1978,lakul,Daycare,$4839.38
12/20/2033,mucja,Daycare,$4864.00
09/13/1964,fesza,Daycare,$8074.03
10/18/2031,kocamwi,Daycare,$6893.11
06/10/1900,buscob,Daycare,$681.07
11/23/1936,sut,Daycare,$4767.92
05/30/2042,poh,Daycare,$3976.18
03/30/1986,kizozpe,Daycare,$7941.88
06/06/1984,gofjiwnuc,Daycare,$8193.03
06/12/2026,lo,Daycare,$6108.70
10/31/2003,hu,Daycare,$1836.31
09/09/1903,po,Daycare,$6334.68
08/21/1993,jorit,Daycare,$969.73
12/08/1999,fiv,Daycare,$8506.38
04/20/1939,usutu,Daycare,$8614.26
10/18/1997,wipori,Daycare,$5306.64
03/07/2014,junij,Daycare,$7895.45
10/14/2032,guupako,Daycare,$8327.39
09/26/2009,vome,Daycare,$5075.66
08/23/1919,zef,Daycare,$3720.85
04/11/1953,ujki,Daycare,$7973.53
09/01/1991,pihawi,Daycare,$7559.19
04/10/2069,te,Daycare,$7271.95
06/27/1983,feilior,Daycare,$1951.10
06/11/2065,fekut,Daycare,$4021.83
02/19/1947,uze,Daycare,$7255.37
01/23/2051,ivuatebo,Daycare,$5371.52
08/18/1933,den,Daycare,$6089.24
06/29/1950,daowowa,Daycare,$3595.37
01/01/1909,bual,Daycare,$1489.33
01/01/1943,dupgop,Daycare,$4436.55
12/17/2025,tusvic,Daycare,$2980.30
02/12/1984,ragapu,Daycare,$1490.12
08/21/2026,kezir,Daycare,$1570.24
12/08/2006,abcunhog,Daycare,$3791.94
07/26/2033,nu,Daycare,$1545.59
03/02/1933,fivlavi,Daycare,$8142.29
01/18/1946,so,Daycare,$5061.17
05/18/2030,bud,Daycare,$4867.92
04/11/1908,ta,Daycare,$3510.40
11/26/2022,icomwo,Daycare,$4966.35
11/02/2003,ov,Daycare,$577.25
03/27/1960,rabme,Daycare,$1230.99
03/29/2066,puivro,Daycare,$5590.27
04/14/2011,zaru,Daycare,$8988.96
07/10/2043,sawcuhva,Daycare,$6936.76
07/23/2020,jepben,Daycare,$6369.50
11/24/1954,pi,Daycare,$4260.56
01/28/2016,tov,Daycare,$5801.01
03/23/2009,ojsas,Daycare,$6059.35
03/10/1957,ogapurtak,Daycare,$8655.07
04/02/1983,tohif,Daycare,$9302.69
07/27/1943,beb,Daycare,$7381.93
07/10/1919,ugipo,Daycare,$5114.39
08/03/2008,neol,Daycare,$7327.29
09/09/2016,nobta,Daycare,$834.11
06/06/2063,ismermur,Daycare,$2629.22
04/14/1948,puf,Daycare,$9103.12
12/02/1982,ado,Daycare,$531.66
12/01/2008,hafi,Daycare,$630.26
10/15/2008,rel,Daycare,$4126.34
06/18/1900,gaclab,Daycare,$7900.90
06/03/2003,hidofdo,Daycare,$1333.45
07/08/1901,vonmig,Daycare,$8468.42
07/28/1916,fictakog,Daycare,$8529.38
04/02/2052,jefo,Daycare,$6145.01
06/15/2001,olnu,Daycare,$3789.30
10/02/2021,ufopuhvo,Daycare,$6094.80
08/19/2032,dup,Daycare,$3996.38
11/23/2017,suwirahe,Daycare,$3076.80
04/04/2012,riheni,Daycare,$4037.50
01/07/2048,abweco,Daycare,$1122.39
03/06/1908,aka,Daycare,$9186.56
01/06/2061,ra,Daycare,$5291.90
02/09/1962,gaf,Daycare,$3691.92
12/06/1994,rimsakir,Daycare,$5199.71
02/10/1975,ozizorner,Daycare,$7082.20
06/11/1979,nef,Daycare,$1508.65
08/30/2003,ekees,Daycare,$3252.41
12/26/2038,caf,Daycare,$5998.45
10/17/1966,fec,Daycare,$3889.90
11/14/2068,li,Daycare,$5379.50
05/29/1938,micluwde,Daycare,$5069.31
08/26/1935,ve,Daycare,$4187.36
02/17/1954,uge,Daycare,$9545.01
01/22/2005,ot,Daycare,$8523.78
01/25/1916,jan,Daycare,$7388.30
04/13/1973,ewoto,Daycare,$6149.53
06/30/1994,hiklezu,Daycare,$6760.48
05/12/1942,jov,Daycare,$4533.11
06/11/2053,zifdi,Daycare,$7765.78
06/14/1986,donvabfaf,Daycare,$1694.60
03/19/1986,umvove,Daycare,$255.71
09/02/2046,senatag,Daycare,$6328.68
10/25/1925,se,Daycare,$6406.30
10/09/1916,dopaci,Daycare,$6573.56
12/23/2005,tamkugbu,Daycare,$9483.52
11/13/1927,walfazsol,Daycare,$8888.95
02/04/1950,onuijeak,Daycare,$3530.18
09/19/2029,jiduhuh,Daycare,$7532.46
10/05/2066,ve,Daycare,$6026.93
03/07/1934,aca,Daycare,$9548.02
09/26/1977,baen,Daycare,$1478.34
10/29/2035,zisahuf,Daycare,$9585.18
02/11/1902,ucwid,Daycare,$2391.47
02/07/1998,nihoro,Daycare,$4830.72
06/21/1930,uga,Daycare,$764.87
03/25/2064,imopevge,Daycare,$145.47
08/16/1912,fecac,Daycare,$2614.32
08/12/2049,pa,Daycare,$7894.40
10/11/2010,kap,Daycare,$26.01
11/01/2062,be,Daycare,$1379.10
05/13/2005,mibiho,Daycare,$3555.13
09/10/2051,taciecu,Daycare,$5822.85
11/26/2021,cur,Daycare,$3811.63
04/17/1920,ruoce,Daycare,$8499.60
